item_id,label,purpose,sub_purpose,download_link,translation
taean-0410,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/taean/taean-0410.mp3,-Samchae-Hwimori-Gutgeori-Samchae-Hwimori
wonju-0513,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0513.mp3,"Giyeok, Nieun, Jigeul, Rieul  
I built a house with the letter Giyeok and lived with Nieun, but without fate, I could not live well  
Gagya, Geogyeo, without a ‘ga-i’, my husband has become a beggar without possessions  
Gogo, Gugyu, going through hardships, my husband in high government office has no path at all  
Nanya, Neonyeo, mandarin ducks flying away, let’s pair you and me  
Nonyo, Nunu, let’s play while young, with anyone I’ll play  
Dadya, Deodyeo, the close affection sticking together falls away without reason  
Dodyo, Dudyu, doduchangchang, never again will I see the worn-out days  
Rarya, Reoryeo, let’s ride a donkey and travel the country  
Noryo, Nuryu, deer rain boots and nourishing wine, the roof is well but  
Mamya, Meomyeo, hit, hit, hit, I am so struck I cannot forget and will go again  
Momyo, Mumyu, everything, everything, my husband in Hanyang, everything  
Babya, Beobyeo, even while eating, thoughts of you, no friend, I cannot eat  
Bopyo, Bubyu, longing and longing, longing to see us as couple  
Sasya, Seosyeo, when the envoy’s procession leaves, the stopover is delayed  
Sosyo, Susyu, autumn maple leaves cry in the cold wind, looking at the vast sky, the wild goose goes  
Aya, Eoyeong, the hand holding a lot of a child’s feelings was foolishly lost  
Oyo, Uyu, at the center of the paulownia tree, a new string on the geomungo, when played, the sound startles the chickens  
Jaja, Jeojyeo, frequently meeting, the beloved nonetheless does not come  
Jojo, Jujyu, my husband from Jobur, without a line from my husband, cannot come  
Chachya, Cheocheo, rather if I had died, I would have forgotten all the worries  
Chojo, Chuchu, a sudden nap in the herb hall, awakened by the crane’s cry  
Kakya, Keokyeo, with a sword wielding a Yongcheon blade, our affection was cut off  
Kokyo, Kukyu, flowing water, plunge into it and die  
Paphya, Peopyeo, the one I want to see flutters but no, no, does not come  
Popyo, Pupyoo, waterfall flowing water, plunge into it and die  
Hahya, Heohyeo, endlessly flowing water, which husband would wash me  
Hoyoo, Huhyoo, the heart eaten quietly, in a sigh all goes away  
In the past, when the Yeonghaegachin passed by, what business did the family have?  
(Tatya, Teotyeo, tatotado, weoltado...  
Totyo, Tuyoo, the guardian deity descends, please let me see him)"
seonsan-0205,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0205.mp3,"Thermage, on this field ridge, a half-moon pattern continues.  
What kind of half-moon are you, when a crescent moon is a half-moon?  

Middle, middle, Lord of all, where has your master gone?  
Leading the Five Great Lords, hurry up, master, to the wide fields.  

In Hamchang, Sangju, at Gonggol Pond, that big boy is picking lotus seeds.  
Lotus seeds, here is the food; I'll give it to you, so sleep peacefully in my arms."
yeongi-0602,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cn/yeongi/yeongi-0602.mp3,"@Eyang Heheheyora, Sangsanadiya

-Eyang Heheheyora, Sangsanadiya  
-Plant it here and also there, plant it in the spot meant for transplantation  
-The rice paddy land for dotmajigi is left about half a moon in size  
-What kind of half moon are you? The waxing crescent is the half moon  
-Is only the waxing crescent a half moon? The waning crescent is also a half moon  
-The nobleman’s middle finger is an unlucky gentleman, the capital’s middle finger is a great official  
-The farmer’s middle finger is our hardworking farmer planting rice seedlings diligently  
-Present it to the king and repay your parents  
-Eyang Heheheyora, Sangsanadiya  
-Eyang Heheheyora, Sangsanadiya  
-Time and spring, don’t go away, the careful farmer’s hair turns white  
-Time passes like waves, and life ages like clouds  
-Oh, youths of eighteen, don’t laugh at white hair  
-We were young just yesterday, but today our white hair is pitiful  
-Eyang Heheheyora, Sangsanadiya  
-Green leaves and grasses, at dawn the cuckoo I once loved  
-Why do you cry outside my window somewhere in the wild hills?  
-At night your crying forcibly wakes me from deep sleep  
-Eyang Heheheyora, Sangsanadiya

Northern rhythm"
gochang-0507,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jb/gochang/gochang-0507.mp3,"@Aroong Jeorong

-Arong Jeorong  
-Some people are born lucky  
-And live a prosperous life,  
-But we farmers carry wooden loads.  
-The sun sets over the western mountain,  
-The moon rises over Wolchul Mountain.  
-Emperors Qin Shi Huang and Han Wudi  
-They did not die for lack of wealth,  
-The famous general of the Three Kingdoms, Zhuge Liang,  
-He did not die for lack of talent.  
-Flower chirp chirp, spring butterflies pair up,  
-Oriole pairs in the green hills,  
-Why just cross the Jinyeom River casually?  
-Mooring the boat at Goseong Fortress,  
-The sound of a flute at Hansan Temple,  
-The guest ship floats away slowly.  
-Crossing the Jine Stream,  
-On the Bick River shore, the fishermen don’t know the Manduka song,  
-The smart Swallow farmers  
-Only sing affectionately.  

-The sound of the champion ox (sound of an ox coming)  
-When “Aegi Pae” rides in on an ox  
>"
anseong-0105,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gg/anseong/anseong-0105.mp3,"@ Uh-oh, huh-oh, uh-oh-ya, eh-hwa-ah, slowly turn it around

Uh-oh, huh-oh, uh-oh-ya, eh-hwa-ah, slowly turn it around
Hello, Mr. Farmer, listen to what I have to say
Making an uh-oh sound, sing it in a soulful way
So that distant people can hear it well, sing it soulfully
Shoulder to shoulder, let's match steps and dance shoulder dances
Even if you try to steal these grains, steal them without leaving any steam
When the farmer grows crops, (             )
The foundation of the world is farming, put effort into farming
Look around, look around, let's gather a lot of steam
The three-thousand-ri land is the nation’s heritage ———————
Uh-oh, huh-oh, uh-oh-ya, eh-hwa-ah, slowly turn around
A half-moon-shaped ridge remains in the three-maji rice field
The three-maji rice field is turning into a long field ———————〉 Removed from CD
Let's play, let's play while young; can’t play when old
The sun wants to set on the west mountain (the sun rises at mid-month?)
(At Munbae Ridge?) Going around, firmly insisting with hands
Running with long hands (       ) let's look around
Farmer, listen, if you hear a good sound
Sing it like a bird when hearing a good sound ——————–
Today the sun sets here, tomorrow where will it go?
Oh so good, jiwaja (an exclamation), good indeed, but we can’t avoid toiling
Quickly weed this field and pass it onto the long field
Uh-oh, huh-oh, uh-oh-ya, eh-hwa-ah, slowly roll it
Eeeeee hey-oh huh-ee (all together)"
daegu-0714,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/daegu/daegu-0714.mp3,"Oh, it's hot, hot, too hot, I can't take it.  
This is my fate, why is it like this?  
I'm born in the year of the Rat, you were born in the year of the Tiger,  
I'm born in the year of the Rat, and so is everyone else, this is my fate, why is it like this?  
Some people's fate is good, with pink blossoms on the third month,  
I can't take it, I can't take it, sweat drips down my face, I can't take it.  
My waist hurts, my arms hurt, I can't take it.  

""Ihihuhuhuya""  
Sopal"
hampyeong-0402,Lament_lament,Lament,lament,http://urisori.co.kr/sound/origin/jn/hampyeong/hampyeong-0402.mp3,"Kkaekki kkaekki kkaekki jeoksam  
Wearing a jacket made of northern white cloth,  
Dressed in a garment made from southern cotton cloth,  
On the tenth day, which is a day of good fortune,  
Quietly, quietly, gently,  
In Seoul, with a silver iron,  
When I wear it, my body gets stained,  
When I touch it, my hands get stained,  
Hung it on the end of the pole,  
The ten-year-old sister-in-law  
Was coming and going,  
And she tore it into pieces.  
If your household has a thousand sacks of rice,  
Did I come for the thousand sacks?  
If your household has ten thousand sacks,  
Did I come for the ten thousand sacks?  
For your dear older brother,  
Did I come because of the rice?"
andong-0608,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/andong/andong-0608.mp3,"Let's set up the loom, let's set up the loom,  
Set up the loom by the Ok-nang River.  
The loom has four legs, this one has two legs,  
When sitting, it is lifted and placed down, and sitting on it  
Feels like the golden stars of our country  
Aligning like dragons on the left and right.  

Wrapped around the waist is a waist cloth,  
Like the Big Dipper in the north,  
The horse with single ears closes its eyes gently.  
The reed sheath looks like the southern sea mountain's dawn rainbow,  
And the northern sea mountain's drifting clouds,  
Like the crouching dog hiding away,  
Is it the fishing rod of a fisherman? It is nimble in the rain.  

The place where the northern wind passes,  
The bronze dragon carries eggs,  
Crossing the white jade Ok-nang River,  
Sounds like the knocking on a tobacco house.  

The wide ground of the battlefield,  
Makes sounds like bamboo walls being struck.  
The place where the northern wind passes,  
The blue dragon carries eggs,  
Crossing the white jade Ok-nang River,  
At this time, there are three brothers.  

The pressing platform is a tiger's snare,  
On the road where ten million soldiers march,  
Leading one million troops,  
The black ants carry victory flags.  

The ho-ho script will be written,  
Like ice on a statue,  
The strong goers jump over  
With determined steps.  

The crying sound of two dragon heads  
Echoes in the deep mountain,  
The twin rattles and the high rattles  
Make buzzing sounds.  

The naturally bent southern root,  
Ties the neck of a baby soldier,  
Decorating the prayer room,  
It seems like an act of surrender.  

Opening half of the east-facing window,  
""Oh, everything has been prepared."""
cheongwon-0204,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cb/cheongwon/cheongwon-0204.mp3,"@ Hey hey hey hey hey hey hey ha oh ha Seoni is doing well

Eheiehe oh heieha oh ha Seoni is doing well  
Hello, farmer, your sound is doing well  
Don't play, play young, when you grow old we can't play  
I'm going, I'm going, I'm going over there to the pine forest to meet someone  
Looking around here and there, for us, there doesn't seem to be anything to eat  
It's going well, it's going well, this field has been neatly well plowed"
namjeju-0202,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0202.mp3,"This hill / This hill  
Is Saenggok / Is Saenggok  
Yolo temple / Yolo temple  
Everyone gathers / Everyone gathers  
Oh yah hong / Oh yah hong  
Oh yah do hong / Oh yah do hong  
Oh yah hong / Oh yah hong  
If it stops / If it stops  
My companion / My companion  
Is amazing / Is amazing  
In the June courtyard / In the June courtyard  
A breathing baby / A breathing baby  
Is indeed a baby / Is indeed a baby  
Breathing me / Breathing me  
Oh ah hong / Oh ah hong  
Oh yah do hong / Oh yah do hong  
This place blooming / This place blooming  
Is Saenggok / Is Saenggok  
Yolo temple / Yolo temple  
Gathering together / Gathering together  
Try knocking / Try knocking  
Even goblins / Even goblins  
In the palace / In the palace  
Are in agreement / Are in agreement  
Is amazing / Is amazing  
Oh yah hong / Oh yah hong  
Oh yah do hong / Oh yah do hong  
Oh oh hong / Oh yah hong  
Oh oh hong / Oh yah hong  
(Informal talk)

-Practice  
-Sound of courtyard work"
cheongsong-0506,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/cheongsong/cheongsong-0506.mp3,"@Hoho Hoheya

-Hohoo Hoheya  
-Rain falls on Biyaksan  
-Crossing over to Bonguje  
-Is it Jangmo? Please say it  
-Is it a retreat? Please say it  
-Is it an advance? Please say it  
-Hohoo Hoheya  
-Hohoo Hoheya  
-Rain falls on Biyaksan  
-Crossing over to Bonguje  
-Is it Jangmo? Please say it  
-Is it a retreat? Please say it  
-Is it an advance? Please say it  
-Hohoo Hoheya  

>"
