item_id,label,translation
HPod_126,MILOSTNÉ,"Villain, without further identification  
1. Where shall we go for a stroll, my dear?  
To a beautiful garden, you and I.  
Don’t talk to me, my dear.  

Where shall we go for a stroll, girl?  
To a beautiful garden, you and I.  
Be silent to me, my girl, about that.  

2. What shall we do there, my dear?  
Pick beautiful roses, you and I.  
Don’t talk to me, my dear!  

What shall we do there, girl?  
Pick beautiful roses, you and I.  
Be silent to me, my girl, about that.  

3. What shall we eat there, my dear?  
Black meat with peas, you and I.  
Don’t talk to me, my dear.  

[…]  
From the handwritten songbook of František Němec from 1859, where it is titled Czech and German Song.  
Melody unknown."
HPod_127,MILOSTNÉ,"The millstone, it grinds, it grinds, our love will not end, will not end. The time will come and we will be home again, we will make love again like before."
HPod_128,MILOSTNÉ,"Everyone has a sweetheart, I have none, everyone has a sweetheart, I have nothing. Véna has Márinka, Matěj has Terinka, everyone has a sweetheart, I have nothing."
HPod_129,MILOSTNÉ,"1. Everyone wants to know which girl is mine, everyone wants to know which one is mine. She has a pretty face and a slim body, legs like strings, a nice white forehead. /Chorus/ She is, she is mine, my pleasure, she is, she is mine, she will be mine! 

2. Everyone wants to know if she is tall, everyone wants to know if she is short. She is a pretty girl, neither very tall, nor small either, of medium build.

3. Everyone wants to know what kind of eyes she has, everyone wants to know what her eyes are like. She has heavenly eyes, sometimes she plays with them, she lifts them towards the sky, she smiles charmingly.

4. Everyone asks me how she dances, everyone asks me how she spins. She dances in the Prague style like in a picture, gently she walks, lightly she turns. They say the dance from Zákolany was played for dancing."
HPod_130,MILOSTNÉ,"1. Who is coming to us, I don’t know him. He has blue eyes, red cheeks, let him come to us, I will recognize him.  
2. Don’t stop me, mother, he is my Pepíček, a faithful lover, my little heart, my little heart.  
3. But he is my dearest, in the evening he loved me, in the morning he didn’t recognize me, now he has a different girl."
HPod_131,MILOSTNÉ,"1. The road to Zlosejn is long, I will look at it, if my Pepíček is there, I will call him. My dear Pepíček, escort me for a mile, escort me for two miles, and I will escort you for four.

2. What did I do to you, my Pepíček, that you are so angry with me, slandering me among people? It can easily happen that we part ways, since I don’t have to, my Nanynka, I don’t have to visit you.

3. Nanynka went for a walk, Pepíček stood by the window, called to his lady-mother to come to him for a moment. Dear lady-mother, you are the cause of how my heart aches when I see her standing with another.

4. Send me for a painter, I will have her painted, when my heart aches, I will look at her. The painter does not want to come to me, I must leave this world, because of one woman I have to waste my life.

5. Half a year after the funeral, Nanynka got married, and when the wedding was over, she went to the cemetery, cried. Go away from my grave, go to your husband, and I will sleep in the grave until the Judgement Day."
HPod_132,MILOSTNÉ,"1. A white little shirt, my dear gave it to me, and when she gave it to me, she cried sadly.  
2. Don't cry, girl, don't regret that I lay with you, count carefully how many Sundays that is."
HPod_133,MILOSTNÉ,"Villain, without further identification

1. I loved a beautiful mistress, I will love no other more, I give to the world a lovely girl, and I commend myself to God, for my fate did not allow that I should take the one I loved as my companion and give her my sincere hand.

2. Alas for you, dear girl, I wish I had never known you, the sky testifies to me by its light, I should have given my hand to another girl, for your beauty caught my eye, my gaze grew angelically youthful, you have deeply taken me into your heart, ah, where your glance has led me.

3. Oh, how bitterly tears flow from my eyes when I remember the maiden, my heart and head spin around, I do not know what to do in my sadness. When we used to meet together, when I pressed you to my heart, when we sat in the tree-lined avenue, what I said to you, you know well.

4. And when once in the hour of death on my deathbed comes that most sorrowful hour, I will continually call for God's mercy, may He grant me to go with you, dear one. Behold, know my last request, that for remembrance I have my last kiss of love, with you, my dear, I would go to the grave.

“New Song” from the manuscript songbook of František Němec from 1856. Tune unknown."
HPod_134,MILOSTNÉ,"1. Love, God, love, where do people get it from, it doesn't grow on trees, it is not sown in the fields, it is not sown in the fields.  
2. If they planted this love in the fields, surely the girls would diligently water it."
HPod_135,MILOSTNÉ,"1. A white goose was flying, flying over the waters, come and see what the boys are doing. 2. One is grooming horses, another is carrying water, the third is writing a beautiful little note, a little note. 3. To whom are you writing the little note, my dear? I am writing it to you, that you will not be mine. 4. You will be the son of mine, the second son, and so you will join our family."
HPod_136,MILOSTNÉ,"1. Little oak leaf, don’t fall into the water, the water would take you, it would be a pity to lose you, don’t fall into the water.  
2. Little oak leaf, don’t fall into the water, we won’t get married, we won’t go after girls, we’ll stay single.  
3. Nothing pleases me here but the lord’s garden, where I used to walk and lead my Mařenka, and she was crying.  
4. When we come back from Bosnia, we will get married, a blue-eyed girl, a blue-eyed girl we will love.  
5. Why do you cry, why do you lament, you still have me here, then you can cry and lament for yourself when you don’t take care of me.  
When I asked for [this song from the informant], he said: Ah, that’s the waltz."
HPod_141,MILOSTNÉ,"1. Fly, little bird, fly, you have green feathers, every maiden is a fool, every maiden is a fool who trusts boys.  
2. What is there to trust in boys like a scorpion, a snake, they have ninefold treachery under their tongue.  
3. They have honey on their tongue, poison under their tongue: Be careful, maiden, not to be deceived by him.  
4. If he deceives you, he will not take you, you will only lament yourself.  
5. Only yourself, for your lack of sense, for listening to his smooth talk.  
6. The mother weeps and the father curses, and the younger sister laughs on the side.  
7. They laugh at her, her friends laugh, the corset tightens, the skirt shortens.  
8. I will adjust my skirt, I will wear a corset bone, I will fear boys until my dying day.  
9. When she made the bed, she began to cry: I wish I had never known you, boy.  
planžet, from French = bone in a corset, in the bodice"
HPod_143,MILOSTNÉ,"1. Parting, parting, what a hard thing it is when one must say goodbye, when a young man must say goodbye to a maiden.  
2. When we parted, we both cried, both of us wiping our eyes with a white handkerchief.  
3. When we parted under the green oak, I always told you that love is not constant, that we would not be each other's forever.  
4. When that oak blossoms with a white branch, then, my maiden, I will carry sorrow for you.  
5. I will carry it for a week, cry every day, but I will never forget that I was glad to have loved you.  
Musicians play this song at the end of various celebrations and even at the grave of a young man or maiden."
