item_id,label,label_nl,song_url,translation
young_anti_dbnl_36,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=125694&lan=en,"My Roosje, my Croosje, is sweet and dear,
My Little Mouth, my Little Fool, whom I must praise,
My Darling, my Thief, my Croosje, my Child,
Her Beauty,
Displayed,
For me, who her Mind
As sulfur sticks,
Which deadens the Vermilion,
Very good for a Monsieur,
Who is called Reprateur,
Or for Crispijn his Guests:
No one more beautiful on Earth more surprised.
To walk to the girl,
Every cheek stands stiff with the Wet,
That from Ceres' vat,
Is dropped into the glass,
That from Ceres' vat,
Splashes into the glass and throat."
young_anti_dbnl_37,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=125696&lan=en,"My Roosje, my Croosje, is sweet and dear,  
My Little Mouth, my Little Fool, whom I must praise,  
My Darling, my Thief, my Croosje, my Child,  
Her Beauty,  
On display,  
For me, who thinks of her  
Like sulfur sticks,  
Which the Fermilion dulls,  
Very good for a Monsieur,  
Whom they call Repairer,  
Or for Crispijn’s guests:  
None more beautiful shall surprise me on Earth.  
To walk towards the girl,  
Each cheek stands stiff with moisture,  
That from Ceres' vat,  
Is dropped into the glass,  
That from Ceres' vat,  
Splashes into the glass and throat."
young_anti_dbnl_38,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=125698&lan=en,"My Roosje, my Croosje, is sweet and dear,  
My Little Mouth, my Little Fool, whom I must praise,  
My Darling, my Thief, my Croosje, my Child,  
Her Beauty,  
Displayed,  
For me, who cherishes her  
Like sulfur sticks,  
Which dull the fermillion,  
Very good for a Monsieur,  
Whom they call Repairer,  
Or for Crispijn’s Guests:  
No one on earth could surprise more beautifully.  
To walk to the girl,  
Every cheek is stiff from the liquid,  
That from Ceres’ barrel,  
Is dropped into the glass,  
That from Ceres’ barrel,  
Splashes into the glass and throat."
young_anti_dbnl_39,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=125700&lan=en,"My Roosje, my Croosje, is sweet and dear,  
My Little Mouth, my Little Fool, I must praise her,  
My Darling, my Thief, my Croosje, my Child,  
Her Beauty,  
Displayed,  
For me, who loves her  
Like sulfur sticks,  
That dull the vermilion,  
Very good for a Monsieur,  
Who is called Reprateur,  
Or for Crispijn's Guests:  
No one more beautiful on Earth could surprise me.  
To walk to the girl,  
Each cheek is stiff with the moisture,  
That from Ceres' vat,  
Is dropped into the glass,  
That from Ceres' vat,  
Splashes into the glass and throat."
young_anti_dbnl_40,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=183561&lan=en,"In the sweet month of May,  
An opera came to play here,  
Whose entertainment was offensive;  
To share many guilders here,  
But the theater caught fire  
Because of Flemish misunderstanding,  
Little Fleming, little Fleming, go away now,  
You caused many to weep.  

What will the actors do now,  
Who were not even allowed to come there:  
Under the play of the Flemish hen,  
Their strong light has been extinguished,  
Their hands were crooked,  
Because they are far too dumb:  
Little Fleming, little Fleming, it is done,  
Want to go to Bruges or Ghent.  

Because of their clumsy, clumsy language,  
The theater is now lost,  
And they said repeatedly,  
We now see art born,  
And they praised its flat speech,  
To the foolish their entertainment,  
Little Fleming, little Fleming, silly blood:  
I don't know what you're still doing here.  

Your fox can be recognized by its hair,  
Your snout would betray you,  
Your cowardly Flemish heart  
Is seen to our detriment,  
You took much bread here,  
Many others were killed,  
Little Fleming, little Fleming, cowardly by nature,  
You are not worth a penny to us.  

Remember the burning of Loosduinen,  
Where you also destroyed a barn  
Before you came to the Amstel side;  
With your opera you defied us,  
Then everyone called out wisely,  
Do you want to go to Ghent again,  
Little Fleming? Little Fleming, go to Ghent,  
They called then, it is a long way.  

Because of the impure Dutch,  
And unsightly entertainment,  
The cat is watching Flemish mouse,  
To crack him like a nut.  
Go forever to your land,  
And take care of light and fire,  
Little Fleming, little Fleming, now it's over for you,  
Go now sing for a penny.  

The theater is now sold,  
And you dare to play in Haarlem;  
Have asked in Rotterdam,  
To steal money with your opera,  
And it has been allowed,  
To go there on fair days,  
Little Fleming, little Fleming, go away from here,  
Drink your little pot of Leuven beer."
young_anti_dbnl_41,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=189852&lan=en,"Glimeen, where are you going,  
Yet your senses wander,  
I want to love you,  
But not that I intend  
To marry,  
No, by my oath,  
Do not trust that,  
I am afraid of that.  

2. I want to enter love,  
And its gentle bonds?  
You well offer your hands,  
Do it from my heart,  
But not in marriage,  
Because that would,  
Over time be dreadful:  
And bring us much pain.  

3. If you want, with me,  
To live again as before,  
And give your heart,  
Then I am at peace,  
But if that is not your will,  
Say freely no,  
I side with Amarilles,  
Go away, Climeen.  

4. Damon, what could,  
Carry your passions so far,  
Say that against your conscience,  
Do you think I would  
Always love you,  
As your wife,  
I leave it freely to your mind,  
Or grant me your faithfulness.  

5. Indeed, a man,  
Can give you even more joy  
If he keeps his life  
Spared,  
With a charming girl,  
Sweet of nature,  
Where one journeys on journeys,  
Young Damon’s beard."
young_anti_dbnl_43,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=166947&lan=en,"1. I was somewhat inclined toward loyalty,
I fear it like death,
I choose the wine for my lady
Then I live free from worry,
For every day and night
A woman’s stubborn head
Is constantly to be expected,
I give love the boot.             Away, away.

2. If I marry a sweet Angel
Then I have that sorrow,
That many a naughty rascal
Shoots pipes into my reed;
Even if I had eagle’s wings:
I cannot escape them,
If I marry a messy woman,
I may not even see her myself.             That’s for sure.

3. If I marry a woman with a temper
Then I have that blame,
By day and by night,
Away, fool, wherever you are;
If I marry one without a misdeed,
Then it’s not good either,
Whoever can stay married
Is a fool if he does not.             That’s for sure."
young_anti_dbnl_44,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=166963&lan=en,"Friends want to hear this song:
What I am going to tell you,
I will tell it to you beforehand,
Listen to this strange story,
About two lovers you want to understand,
Who have gone on a spree.

2. He was a soldier who wanted to know,
And she was a clear winner in her trade,
See, I have forgotten her name,
And his as well, indeed,
Hear how late in the evening,
She walked heavily through the street.

3. From one playhouse to another,
And she jumped on the bed,
There they lay next to each other,
He slept by that beautiful portrait,
Then she got a strange whim,
He wanted to play rough.

4. Her cheeks are in a bad way,
That comes from Bacchus’ drink,
In her mouth she has no teeth,
It is so, yes I do not know why:
She is so beautiful and fair-skinned,
She resembled Galatea very well.

5. Then she sits that restless little thing,
Already with her lover on her side,
He gives her many a push,
And then she is also so happy,
Then she says, darling, push on,
I am not tired of it yet.

6. She is so well-made from suffering,
She has such a pleasant mouth,
Her face is so well shaped,
She looks entirely like a doll’s face,
And she thrusts a bit backward.
Is that not a beautiful Bride?

7. Farewell, oh fairest on earth,
Farewell, oh heart that dearly loves me,
You are my dearest flower full of worth,
I have loved you for a long time,
One more little kiss for the last time,
Because that tastes best of all."
young_anti_dbnl_45,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=190375&lan=en,"If there is any clarity with gossip,  
Certainly not with drunken drinking,  
With drunken raving and clinking,  
To the ruin of court and house;  
Therefore note what wise punishment  
That people of old times gave.

Whether it was brandy or beer,  
All those foolish drunken fools  
Had to roll and spin  
For the boys’ pleasure:  
‘Into the barrel with every rascal!’ –  
Oh, it will surely be reintroduced.

It has certainly been told to me,  
That the High Council of States  
Has already bought and paid for  
A million jenever barrels. –  
Drunkards! quickly, repent a bit!  
Or you will fall from the glass into the barrel!"
young_anti_dbnl_47,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=194531&lan=en,"Oh, Jan-nie, don’t get married in your life,  
Then you will be in sorrow,  
If you marry an old man,  
He will die before you;  
If you marry a young man,  
He will play on your lap.  
If you marry a lame man,  
He jumps on one leg;  
If you marry a skeleton,  
He looks everywhere;  
If you marry a nightmare,  
You will sleep too cold;  
If you marry a fat man,  
You will sleep too anxious;  
Oh, Jannie, don’t get married in your life,  
Otherwise you will be in grief!’  
(Oral tradition.)"
young_anti_dbnl_49,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=5101&lan=en,"The Pope is our Father,  
He is chosen by God,  
He redeems us all,  
No one remains lost;  
So if you want to be born free and joyful,  
You humans, be fearless:  
He will destroy Hell.  
He carries the spears.  

He has many kinds  
Of monks and priests,  
They have little provision,  
Otherwise they would sing and gape,  
Only they always sleep  
As long as it is day:  
Their works are made by God—  
He carries the spears.  

They seek no ducats,  
Gold guilders or crowns,  
They always drink moderately,  
And eat raw beans:  
I must excuse them somewhat,  
I have been asked about it:  
The Lord shall reward them—  
He carries the spears.  

They have no dominion  
Here or in any places,  
They are good in opinion,  
They cover their shame;  
Hear me evoke their virtue,  
Who despise no thing;  
Also they are without blemish—  
He carries the spears.  

Prince,  
Prince, you Sasserdotten,  
Want to preserve your honor,  
You are God's chosen,  
Who wants to spare you for a long time,  
With all your servants,  
You who thoroughly know scripture:  
God's Word will surely explain it—  
He carries the spears."
young_anti_txt_0,anti-marriage,anti-huwelijkslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=25506&lan=en,"A new little song of the Geuzen [1va]

¶ Do you want to hear a new song?  
Vive le geux!  
And that from Sint-Truiden has happened.  
Vive le geux!  
Dobbe dobbe dop. fa. lyrum. fa.

¶ It happened on a Monday, listen!  
Vive le geux!  
The Geuzen were already before the gate.  
Vive le geux!  
Dobbe etc.

¶ The gate was closed, and they were not allowed in.  
Vive le geux!  
So they took a bad mind.  
Vive le geux!  
Dobbe etc.

¶ They knocked with a determined courage.  
Vive le geux!  
Why doesn’t one open the gate?  
Vive le geux!  
Dobbe etc.

¶ Then my lord came from Duras.  
Vive le geux!  
And asked if they were his lords?  
Vive le geux!  
Dobbe etc. ut supra

¶ They said we are all from Nassau.  
Vive le geux!  
We want to hold our council here.  
Vive le geux!  
Dobbe etc.

¶ Those from Sint-Truiden stood firm,  
Vive le geux!  
And sent a messenger to the bishop.  
Vive le geux!  
Dobbe etc.

¶ The bishop spoke these words:  
Vive le geux!  
‘Sint-Truiden is a wealthy city.’  
Vive le geux!  
Dobbe etc.

¶ The Geuzen had bad courage.  
Vive le geux!  
They rode to Leuven in a hurry.  
Vive le geux!  
Dobbe etc.

¶ On Saturday Floyon came to help.  
Vive le geux!  
And let the monks come inside.  
Vive le geux!  
Dobbe.

¶ They swore by their noble courage,  
Vive le geux!  
That they would not harm anyone.  
Vive le geux!  
Dobbe etc.

¶ Then the Revalge called with force.  
Vive le geux!  
This is the day we have waited for.  
Vive le geux!  
Dobbe etc.

¶ Floyon said: ‘We know very well,  
Vive le geux!  
The king is already coming into our land.’  
Vive le geux!  
Dobbe etc.

¶ And if the king did not come,  
Vive le geux!  
Then the small monasteries remain in distress.  
Vive le geux!  
Dobbe etc.

¶ They retreated into the monastery’s enclosure,  
Vive le geux!  
Where they sought loose counsel.  
Vive le geux!  
Dobbe etc.

¶ Heard counsel was soon revealed,  
Vive le geux!  
They destroyed statues and altars.  
Vive le geux!  
Dobbe etc. [1vb]

¶ They have given power to their promises,  
Vive le geux!  
They have not practiced Sint-Truiden.  
Vive le geux!  
Dobbe etc.

¶ Let us pray to the Lord of lords,  
Vive le geux!  
That they may convert the monks.  
Vive le geux!  
Dobbe.

¶ And he who has composed this little song,  
Vive le geux!  
Was a woman of noble light.  
Vive le geux!  
Dobbe, dobbe, dop. fa. lirum. fa.

When one called: ‘Vive le geux!’ throughout all lands,  
Then it happened that we saw churches and cloisters burning."
