item_id,label,purpose,sub_purpose,download_link,translation
eumseong-0513,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/cb/eumseong/eumseong-0513.mp3,"This street, that street, God Street, Cheondu, Mandu pocket  
Under the cherry blossom vine, a jar flower bloomed  
At this time, at one time, caught—your steamed dish or my steamed dish  
Twisting and rolling, jangdu knife in the mosquito field, poisonous hook  
Frost in July and August, frost outside in December and the winter solstice  
This street, that street, end  

"
gochang-0752,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/jb/gochang/gochang-0752.mp3,"The person going ga-gya is right there.  
What is it? Are you upset? / Eight oxen.

"
jinyang-0515,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gn/jinyang/jinyang-0515.mp3,"Why are you calling the old man? Are you going to chop wood?  
If you go, you can’t come back. If you come, I will stop you.  
If I stop you, I am a gentleman.  
If I am a gentleman, I am a building.  
If I am a building, I am black.  
If I am black, I am a crow.  
If I am a crow, I am high.  
If I am high, I am a shaman.  
If I am a shaman, I drum.  
If I drum, I am a general.  
If I am a general, I strike.  
If I strike, I break.  
If I break, I am a ruler.  
If I am a ruler, I am a snake.  
If I am a snake, I am water.  
If I am water, I am a tiger.  
If I am a tiger, I run.  
If I run, I am a flea.  
If I am a flea, I am red.  
If I am red, I am a jujube.  
If I am a jujube, I am sweet.  
If I am sweet, I am syrup.  
If I am syrup, I am red.  
If I am red, I am an ant."
yeongwol-0416,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gw/yeongwol/yeongwol-0416.mp3,"Under the sky and over the earth lies the house with the character for ""house."" Building a house,  
Hang the window with the character for ""sun"" and the door with the character for ""moon,""  
Let’s live well in a cozy home with many stars."
seongju-0331,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0331.mp3,"This street, that street, with various signs  
A thousand heads, ten thousand weights  
A club foot on the wild plains  
A heavy burden, a long sword  
A charming companion, a flower snake"
chilgok-0460,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0460.mp3,"Old man next door, let's go chop wood.  
I can't go because my back is bent.  
If my back is bent, I won't go.  
If I don't go, the fence is broken.  
If the fence is broken, the bell rings.  
If the bell rings, the crow caws.  
If the crow caws, the leaves tremble.  
If the leaves tremble, the shaman comes.  
If the shaman comes, she knocks.  
If she knocks, the chief is there.  
If the chief is there, he nods.  
If he nods, the cicada buzzes.  
If the cicada buzzes, it enters the sweet wormwood.  
If it enters the sweet wormwood, the millet grows.  
If the millet grows, it drinks water.  
If it drinks water, it jumps.  
If it jumps, it stalks.  
If it stalks, it is red.  
If it is red, it is jujube.  
The jujube is sweet to eat.  
If it is sweet, it is taffy.  
If it is taffy, it sticks.  
If it sticks, it is a lover."
euiseong-0237,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0237.mp3,"This street, that street, each block  
Whole-root muscles, single-root muscles  
Changing the head of water, changing the flag  
Twelve pieces of braided rope  
This street, that street, each block  
Whole-root muscles, single-root muscles  
Changing the head of water, changing the flag  
Twelve pieces of braided rope"
andong-0611,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/andong/andong-0611.mp3,"A: Have you seen it?  
B: I have seen it too.

A: Have you seen it over there?  
B: I have seen it too.

A: Have you seen the seed planted down in Andong, Gyeongbuk?  
B: I have seen it too.

A: Have you seen Bibongsan standing on the golden rock?  
B: I have seen it too.

A: Eh-hey-ral-ral, I’m going around.  
B: Going around.

A: Slowly, slowly, I’m going around.  
B: Going around."
buyeo-0320,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/cn/buyeo/buyeo-0320.mp3,"Giyeok, Nieun, Jigeut, Rieul  
Building a house with the letter Jigeut, I lived there,  
But there were so many farewells that I cannot live.  
My body, which has nowhere to go,  
Has become like a beggar without belongings.  
Even though there is no one to find me—  
In the era of the Three Kingdoms was Yuhyeondeok.  
Are you looking for me to sing a victory song?  
I am a wild goose flying to you—  
Where will I fly to?  
Please send my news.  
Ma, Mya, Meo, Myeo  
Riding a horse and entering the flowers,  
At every word’s end, it is my elder brother.  
Baba-beobyeo  
When cooking rice to eat,  
Because my beloved friend is not here, I cannot eat.  
Illness is leaning on me,  
And flowing are my tears.  
Resting is a sigh,  
Sighs rest and go with the southeast wind,  
Tears fall and flow with the waters of the Han River."
gyeongju-0513,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/gyeongju/gyeongju-0513.mp3,"This street, that street, every street  
Heavenly blind root, waist blind root  
Stop kid, hot-tempered dog  
Crow crow  
Onggi pair fighting  
Here and there spinning around"
namjeju-0413,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0413.mp3,"What is it that you diligently do on that mountain?  
The young ear of grain, called ""ippijengi,"" is called ""ippijengi.""  
The old man Heemin, is the old man’s back bent?  
If the back is bent, it is a skinner’s hoof. The skinner’s hoof has four holes.  
If it has four holes, it is cold. If it is cold, it is a crow.  
If it is a crow, it is flying. If it is flying, it is a shaman.  
The shaman beats a drum.  
If a drum is beaten, it is a blacksmith.  
If it is a blacksmith, it grabs.  
What it grabs is a crab.  
If it is a crab, it is red. If it is red, it is a jujube.  
The jujube is sweet.  
Sweet things flow down.  
If it flows down, it is a cow.  
If it is a cow, horns grow.  
If horns grow, it is a deer.  
The deer leaps.

---
Notes:  
1) Ippijengi: The young ear of grain newly sprouted from a stalk. Also called 'pingi' or 'ppaengi.'  
2) Skinner’s hoof  
3) Has four holes  
4) Cold  
5) Crow  
6) Flying  
7) Shaman  
8) Blacksmith  
9) Grabs  
10) Crab (also called ‘gengi’)  
11) Sweet  
12) To flow down (liquid)  
13) Cow  
14) Deer  
  
"
sangju-1110,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1110.mp3,"Gagya geogyeo ga neun im eun geunyeoui sosigi donjeol haya  
Gogyo gugyo godae hani geugogi ganjangi danyeokneunda  
Nanya neonyeo naui ipin neoul eojyeonne ra jeogireo gi  
Nonyo nunyu nojan oja cheo jeom ese noja neulgeo jimyeon mot no ni ra  
Dadya deod yeo dal i balga beopsan e anjaseo saenggak hani  
Bopyo buyu bogo sipeun maeum buji jineun muri ssot ana ne  
Narya neoryeo nal aganeun won wangsae ya neowa nawa jjageul jija  
Noryo ryuryu norae hani dununeul sog igo jinaegano  
Mamya meomyeo mag eumane meog eum e gat eun geon al ani ra  
Momyo muyu mojil siri mureongko dokhagi ir an ils e  
Aya eoye o baeb ulleo eomeo nim gi reobeo mot salge sso  
Oyo uyu omae bul leo uru nim sosigi ganjeolhane  
Jaja jeojyeo jajahani jeokjeokhan gongbangi il eonneunda  
Jojo juju joudeulsi jung cheon ui gireogi silpi une  
Jaja jeojyeo chyeo chang munbage charan han soriga sil sorin go  
Chocho chuchu chotbul ape chunhaeng i holro anjatdoda  
Kakya keo kyeo kal gyeoteun maeum keomkeom han geunbame geob i eobs eo  
Kokyo kugyu koreu giri koruk kuruk jam eul janda  
Papyapeopyeo pal ja hantan peobut neun nunmureun nuga malli  
Popyo pu yu pobae gsin si pungn ame dudungsil bulpaeng chinda  
Tatyateoteoyeo tansighani teojineun gaseumeul nuga malli  
Totot u tyu tonggokhani tuk tuk teolmyeo dak i une  
Hahya heohyeo hal iri eopseo heoyeone naeg gumi heos aroda  
Hoyohu hyu hochul wasne husan e yeomb ul i maejaebose"
chilgok-0210,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0210.mp3,"- A 지읒, 니은, 기역 character

"
wonju-0111,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0111.mp3,"This street, that street, every street corner  
Around the neighborhood, escaping on the run  
Shade and sunlight, carrying out movements, aiming sharply—bang!"
seongju-0438,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0438.mp3,"Kkongkkong Jang Sabang  
Where is your home?  
Over this hill and that hill  
A three-room thatched house is my home"
uljin-1001,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/uljin/uljin-1001.mp3,"The secret scholar commands the world,
The pen flows like the sky.
Traveling the earth in a blink,
He governs the five elements.
He nurtures life and waters,
Crossing countless valleys,
Fishing and harvesting well.
As time inevitably passes,
The youthful spirit fades.
No matter wealth or speech,
Spring sunshine fills the inner field.
In the palace’s depths, the heart rises,
Oh, when the moon sets,
The white snow descends,
If the jade tower is ignited, the rain deity commands.
In the palace’s depths, the heart rises.

- Secret Royal Inspector  
- Celebration after the Heavenly Emperor's Feast"
gn.goseong-0514,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gn/gn.goseong/gn.goseong-0514.mp3,"This street, that street, every street  
Pearl fence, sturdy fence again sturdy fence  
Jjakkbari, Ianggeun  
Toruma, Joomchi, jangdok knife  
Rice cake theft in the field  
Frost in July and August  
Frost on the winter solstice and New Year's Eve"
uljin-0142,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0142.mp3,"This street, that street  
(Lyrics not transcribed)  

-Recalled  
-Supplementary"
wonju-0709,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0709.mp3,"Five-way street, that street, various streets  
A thousand things, many things  
Crooked foot, Ho Yang-gun  
Kimchi in summer, jangdok-kkye (jar lid broken)  
Chicken stealing in a mosquito field  
Frost in July and August  
East Earth, end of December frost  

One grain, two grains, three-colored raccoon  
Nightingale, silver candy, mouse in the wind  
Lucky pouch beggar, Eighth General  
Kondre, Mandre, poop dang  

This street, that street, various streets  
A thousand things, two things  
Solid land, Jeolla province  
Two Jeolla governors  
Below, above  
Hanging the neck on Jeongsan  
Six plates, stones!"
sangju-1236,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1236.mp3,"This street, that street, each street  
Cheondu, mandu, two mandu  
This street, that street, each street  
Cheondu, mandu, two mandu  
Yukdu, yukdu, Jeolla Province  
Jeolla governor, shellfish  
Alaegi, ta-raengi  
A sudden fire on a distant mountain  
Cheongsan Island"
gochang-0421,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/jb/gochang/gochang-0421.mp3,"-What does Mr. Pheasant Jang live on?

"
ulsan-0515,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gn/ulsan/ulsan-0515.mp3,"Ayabeya, Jaraebeya, what kind of Jarae, Eojarae  
What is up, sol up, what sol, tabak sol, what tabak, long tabak  
What long, nogi long, what nogi long, rust, what road, grass road  
What wind road, village wind road, what village, myeonggeun village, what myeonggeun, dangmyeonggeun  
What ding, serong ding, what serong, gu serong, what gu, apricot gu  
What apricot, dog apricot, what dog, willow dog, what willow, house willow  
What house, mill house, what mill, water mill, what water, Han River water  
What Han River, dung Han River, what dung, cloud dung, what cloud, Sangmae cloud  
What Sangmae, night Sangmae, what night, fragment night, what fragment  
Bean fragment, what bean, field bean, what field, Neomeudeul"
hwaseong-0112,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gg/hwaseong/hwaseong-0112.mp3,"This street, that street, streets everywhere  
Soft tofu dumplings, hand-made dumplings  
Sixteen, sixteen, Jeolla Province  
Jeolla Geumsae, brokerage  
You eat, and I eat too  
(The ending part is forgotten)"
